leg,cum_dist_km,lon,lat,Hs_m,wind_mps,curr_mps,V_service_mps,V_achievable_mps,SOG_mps,brakePower_kW,feasible
285,9854.8,-124.4215,43.1307,1.945,4.53,0.000,5.71,5.714,5.714,1937.6,1
286,9859.8,-124.4296,43.0971,1.939,4.57,0.000,5.71,5.714,5.714,1932.8,1
287,9867.0,-124.4445,43.0431,1.930,4.64,0.000,5.71,5.714,5.714,1925.5,1
288,9869.2,-124.4590,43.0022,1.913,4.72,0.000,5.71,5.714,5.714,1909.7,1
289,9876.6,-124.4781,42.9614,1.905,4.92,0.000,5.71,5.714,5.714,1902.9,1
290,9888.8,-124.5296,42.8819,1.882,5.23,0.000,5.71,5.714,5.714,1884.6,1
291,9891.9,-124.5528,42.8251,1.872,5.32,0.000,5.71,5.714,5.714,1878.7,1
292,9893.3,-124.5355,42.8101,1.863,5.33,0.000,5.71,5.714,5.714,1870.5,1
293,9899.6,-124.5235,42.7763,1.850,5.31,0.000,5.71,5.714,5.714,1860.0,1
294,9901.2,-124.5102,42.7426,1.837,5.27,0.000,5.71,5.714,5.714,1848.9,1
295,9902.3,-124.4987,42.7371,1.847,5.26,0.000,5.71,5.714,5.714,1859.1,1
296,9906.7,-124.4793,42.7201,1.836,5.18,0.000,5.71,5.714,5.714,1849.4,1
297,9908.7,-124.4606,42.6947,1.823,5.10,0.000,5.71,5.714,5.714,1838.1,1
298,9910.2,-124.4477,42.6825,1.831,5.04,0.000,5.71,5.714,5.714,1847.0,1
299,9911.6,-124.4335,42.6748,1.824,4.97,0.000,5.71,5.714,5.714,1840.9,1
300,9914.9,-124.4174,42.6582,1.814,4.89,0.000,5.71,5.714,5.714,1832.2,1
301,9920.5,-124.4060,42.6200,1.799,4.79,0.000,5.71,5.714,5.714,1819.8,1
302,9921.6,-124.4008,42.5902,1.789,4.71,0.000,5.71,5.714,5.714,1810.8,1
303,9927.5,-124.4005,42.5592,1.780,4.66,0.000,5.71,5.714,5.714,1803.0,1
304,9932.4,-124.4117,42.5120,1.770,4.66,0.000,5.71,5.714,5.714,1794.7,1
305,9938.3,-124.4302,42.4651,1.781,4.58,0.000,5.71,5.714,5.714,1803.6,1
306,9943.2,-124.4336,42.4179,1.791,4.31,0.000,5.71,5.714,5.714,1811.5,1
307,9948.4,-124.4290,42.3731,1.798,4.01,0.000,5.71,5.714,5.714,1816.7,1
308,9950.6,-124.4317,42.3394,1.805,3.81,0.000,5.71,5.714,5.714,1822.3,1
309,9951.8,-124.4304,42.3247,1.807,3.72,0.000,5.71,5.714,5.714,1824.0,1
310,9952.2,-124.4256,42.3189,1.807,3.67,0.000,5.71,5.714,5.714,1823.5,1
311,9958.8,-124.4168,42.2883,1.811,3.46,0.000,5.71,5.714,5.714,1825.7,1
312,9960.0,-124.4114,42.2539,1.816,3.39,0.000,5.71,5.714,5.714,1829.0,1
313,9961.7,-124.4038,42.2442,1.816,3.35,0.000,5.71,5.714,5.714,1828.4,1
314,9966.7,-124.3857,42.2180,1.828,3.23,0.000,5.71,5.714,5.714,1838.4,1
315,9972.0,-124.3712,42.1734,1.833,3.10,0.000,5.71,5.714,5.714,1840.9,1
316,9976.1,-124.3629,42.1315,1.840,3.03,0.000,5.71,5.714,5.714,1844.7,1
317,9978.0,-124.3550,42.1055,1.843,3.00,0.000,5.71,5.714,5.714,1846.9,1
318,9979.4,-124.3432,42.0947,1.851,2.97,0.000,5.71,5.714,5.714,1853.5,1
319,10141.8,-124.3277,41.3601,1.787,4.05,0.000,5.71,5.714,5.714,1792.9,1
320,10143.1,-124.3208,40.6230,1.744,3.11,0.000,5.71,5.714,5.714,1756.1,1
321,10148.1,-124.3360,40.5976,1.745,3.13,0.000,5.71,5.714,5.714,1755.8,1
322,10149.9,-124.3540,40.5704,1.739,3.16,0.000,5.71,5.714,5.714,1749.8,1
323,10156.3,-124.3719,40.5363,1.739,3.17,0.000,5.71,5.714,5.714,1749.2,1
324,10161.2,-124.3909,40.4874,1.740,3.17,0.000,5.71,5.714,5.714,1748.6,1
325,10163.9,-124.4026,40.4546,1.736,3.21,0.000,5.71,5.714,5.714,1744.2,1
326,10167.1,-124.4037,40.4298,1.737,3.28,0.000,5.71,5.714,5.714,1744.5,1
327,10175.5,-124.3814,40.3803,1.742,3.36,0.000,5.71,5.714,5.714,1748.0,1
328,10184.8,-124.3641,40.3031,1.743,3.62,0.000,5.71,5.714,5.714,1746.2,1
329,10187.6,-124.3530,40.2518,1.744,3.82,0.000,5.71,5.714,5.714,1745.4,1
330,10190.3,-124.3310,40.2333,1.748,3.85,0.000,5.71,5.714,5.714,1748.1,1
331,10197.3,-124.2879,40.2045,1.748,3.90,0.000,5.71,5.714,5.714,1748.7,1
332,10205.9,-124.2209,40.1570,1.600,3.99,0.000,5.71,5.714,5.714,1599.0,1
333,10254.5,-124.0113,39.9562,1.465,3.78,0.000,5.71,5.714,5.714,1497.8,1
334,10256.9,-123.8374,39.7723,1.517,3.50,0.000,5.71,5.714,5.714,1543.0,1
335,10260.8,-123.8338,39.7441,1.521,3.54,0.000,5.71,5.714,5.714,1546.5,1
336,10303.0,-123.8275,39.5369,1.561,3.77,0.000,5.71,5.714,5.714,1582.5,1
337,10307.9,-123.8157,39.3260,1.594,4.14,0.000,5.71,5.714,5.714,1616.7,1
338,10310.8,-123.8048,39.2919,1.597,4.19,0.000,5.71,5.714,5.714,1619.8,1
339,10312.3,-123.7969,39.2743,1.612,4.21,0.000,5.71,5.714,5.714,1634.0,1
340,10317.7,-123.7842,39.2459,1.612,4.25,0.000,5.71,5.714,5.714,1635.1,1
341,10321.0,-123.7729,39.2081,1.615,4.35,0.000,5.71,5.714,5.714,1637.5,1
342,10327.2,-123.7528,39.1685,1.615,4.40,0.000,5.71,5.714,5.714,1638.0,1
343,10331.8,-123.7253,39.1247,1.626,4.34,0.000,5.71,5.714,5.714,1648.6,1
344,10348.0,-123.7191,39.0333,1.635,4.32,0.000,5.71,5.714,5.714,1656.3,1
345,10349.6,-123.7339,38.9580,1.645,4.42,0.000,5.71,5.714,5.714,1663.6,1
346,10354.0,-123.7344,38.9371,1.646,4.39,0.000,5.71,5.714,5.714,1664.5,1
347,10364.2,-123.6873,38.8841,1.649,4.21,0.000,5.71,5.714,5.714,1667.0,1
348,10371.0,-123.6212,38.8277,1.533,4.05,0.000,5.71,5.714,5.714,1557.5,1
349,10374.9,-123.5765,38.7944,1.509,3.96,0.000,5.71,5.714,5.714,1539.9,1
350,10380.0,-123.5411,38.7649,1.501,3.93,0.000,5.71,5.714,5.714,1534.7,1
351,10401.2,-123.4446,38.6737,1.535,3.70,0.000,5.71,5.714,5.714,1562.3,1
352,10405.7,-123.3514,38.5840,1.486,3.30,0.000,5.71,5.714,5.714,1528.4,1
353,10409.2,-123.3208,38.5581,1.513,3.23,0.000,5.71,5.714,5.714,1549.5,1
354,10415.4,-123.2786,38.5298,1.535,3.10,0.000,5.71,5.714,5.714,1568.0,1
355,10429.2,-123.1886,38.4741,1.484,2.70,0.000,5.71,5.714,5.714,1529.8,1
356,10434.5,-123.1102,38.4167,1.486,2.42,0.000,5.71,5.714,5.714,1533.7,1
357,10437.5,-123.0874,38.3840,1.515,2.38,0.000,5.71,5.714,5.714,1588.7,1
358,10439.0,-123.0750,38.3660,1.513,2.36,0.000,5.71,5.714,5.714,1587.1,1
359,10443.2,-123.0734,38.3412,1.508,2.35,0.000,5.71,5.714,5.714,1583.9,1
360,10446.4,-123.0692,38.3092,1.508,2.34,0.000,5.71,5.714,5.714,1582.7,1
361,10479.4,-123.0392,38.1483,1.487,2.69,0.000,5.71,5.714,5.714,1564.8,1
362,10479.9,-123.0188,38.0006,1.477,3.35,0.000,5.71,5.714,5.714,1552.2,1
363,10480.7,-123.0245,37.9975,1.473,3.36,0.000,5.71,5.714,5.714,1550.4,1
364,10481.6,-123.0226,37.9940,1.473,3.37,0.000,5.71,5.714,5.714,1549.8,1
365,10514.1,-123.0098,37.8473,1.477,3.88,0.000,5.71,5.714,5.714,1544.6,1
366,10666.0,-122.4722,37.1637,1.344,2.24,0.000,5.71,5.714,5.714,1446.2,1
367,10667.8,-121.9495,36.6203,1.417,2.92,0.000,5.71,5.714,5.714,1482.9,1
368,10668.3,-121.9581,36.6128,1.421,2.98,0.000,5.71,5.714,5.714,1485.5,1
369,10669.5,-121.9619,36.6060,1.423,3.01,0.000,5.71,5.714,5.714,1487.0,1
370,10670.5,-121.9653,36.5963,1.399,3.03,0.000,5.71,5.714,5.714,1471.6,1
371,10672.1,-121.9739,36.5879,1.403,3.08,0.000,5.71,5.714,5.714,1474.3,1
372,10673.1,-121.9796,36.5792,1.407,3.12,0.000,5.71,5.714,5.714,1476.5,1
373,10674.1,-121.9740,36.5718,1.406,3.09,0.000,5.71,5.714,5.714,1476.3,1
374,10675.9,-121.9620,36.5642,1.404,3.01,0.000,5.71,5.714,5.714,1474.8,1
375,10679.9,-121.9510,36.5416,1.377,2.92,0.000,5.71,5.714,5.714,1458.4,1
376,10680.5,-121.9518,36.5232,1.381,2.88,0.000,5.71,5.714,5.714,1461.1,1
377,10681.1,-121.9561,36.5202,1.383,2.90,0.000,5.71,5.714,5.714,1462.4,1
378,10681.9,-121.9533,36.5159,1.383,2.87,0.000,5.71,5.714,5.714,1462.4,1
379,10683.3,-121.9464,36.5085,1.410,2.81,0.000,5.71,5.714,5.714,1479.1,1
380,10684.5,-121.9448,36.4974,1.388,2.78,0.000,5.71,5.714,5.714,1467.8,1
381,10685.2,-121.9455,36.4890,1.390,2.74,0.000,5.71,5.714,5.714,1469.2,1
382,10687.2,-121.9414,36.4772,1.392,2.67,0.000,5.71,5.714,5.714,1470.0,1
383,10689.6,-121.9335,36.4580,1.393,2.55,0.000,5.71,5.714,5.714,1471.2,1
384,10693.4,-121.9233,36.4317,1.395,2.40,0.000,5.71,5.714,5.714,1472.9,1
385,10694.8,-121.9161,36.4093,1.398,2.29,0.000,5.71,5.714,5.714,1474.6,1
386,10696.6,-121.9103,36.3958,1.399,2.23,0.000,5.71,5.714,5.714,1475.5,1
387,10697.8,-121.9061,36.3828,1.400,2.17,0.000,5.71,5.714,5.714,1476.5,1
388,10698.4,-121.9060,36.3744,1.402,2.16,0.000,5.71,5.714,5.714,1477.6,1
389,10699.5,-121.9047,36.3669,1.403,2.14,0.000,5.71,5.714,5.714,1478.3,1
390,10700.6,-121.9024,36.3574,1.405,2.12,0.000,5.71,5.714,5.714,1479.2,1
391,10701.6,-121.8995,36.3483,1.420,2.09,0.000,5.71,5.714,5.714,1490.0,1
392,10703.4,-121.8975,36.3359,1.422,2.07,0.000,5.71,5.714,5.714,1491.2,1
393,10706.0,-121.8984,36.3162,1.426,2.06,0.000,5.71,5.714,5.714,1493.8,1
394,10708.8,-121.8866,36.2972,1.427,2.01,0.000,5.71,5.714,5.714,1494.0,1
395,10710.0,-121.8684,36.2866,1.424,1.96,0.000,5.71,5.714,5.714,1492.0,1
396,10712.0,-121.8543,36.2778,1.422,1.92,0.000,5.71,5.714,5.714,1490.7,1
397,10713.6,-121.8427,36.2659,1.434,1.89,0.000,5.71,5.714,5.714,1499.7,1
398,10714.7,-121.8378,36.2543,1.435,1.89,0.000,5.71,5.714,5.714,1500.2,1
399,10716.2,-121.8302,36.2442,1.435,1.87,0.000,5.71,5.714,5.714,1500.0,1
400,10717.7,-121.8176,36.2358,1.434,1.85,0.000,5.71,5.714,5.714,1498.9,1
401,10720.4,-121.7959,36.2294,1.442,1.83,0.000,5.71,5.714,5.714,1505.2,1
402,10723.4,-121.7677,36.2189,1.437,1.84,0.000,5.71,5.714,5.714,1501.3,1
403,10730.4,-121.7238,36.1916,1.443,1.91,0.000,5.71,5.714,5.714,1505.5,1
404,10734.9,-121.6757,36.1572,1.450,2.00,0.000,5.71,5.714,5.714,1509.7,1
405,10742.3,-121.6380,36.1135,1.461,2.13,0.000,5.71,5.714,5.714,1516.4,1
406,10746.7,-121.6054,36.0675,1.464,2.20,0.000,5.71,5.714,5.714,1516.3,1
407,10748.6,-121.5875,36.0433,1.475,2.25,0.000,5.71,5.714,5.714,1524.0,1
408,10750.8,-121.5745,36.0281,1.475,2.29,0.000,5.71,5.714,5.714,1523.6,1
409,10755.0,-121.5447,36.0151,1.481,2.34,0.000,5.71,5.714,5.714,1527.8,1
410,10759.2,-121.5063,35.9962,1.477,2.42,0.000,5.71,5.714,5.714,1523.8,1
411,10761.1,-121.4884,35.9740,1.451,2.47,0.000,5.71,5.714,5.714,1493.6,1
412,10765.0,-121.4826,35.9487,1.444,2.51,0.000,5.71,5.714,5.714,1489.8,1
413,10770.1,-121.4708,35.9092,1.443,2.58,0.000,5.71,5.714,5.714,1489.7,1
414,10772.8,-121.4526,35.8780,1.432,2.64,0.000,5.71,5.714,5.714,1482.8,1
415,10776.9,-121.4255,35.8566,1.423,2.68,0.000,5.71,5.714,5.714,1477.3,1
416,10780.1,-121.3980,35.8327,1.406,2.71,0.000,5.71,5.714,5.714,1467.2,1
417,10786.1,-121.3622,35.8040,1.395,2.79,0.000,5.71,5.714,5.714,1460.7,1
418,10794.4,-121.3259,35.7501,1.379,2.94,0.000,5.71,5.714,5.714,1451.7,1
419,10795.2,-121.3118,35.7107,1.370,3.12,0.000,5.71,5.714,5.714,1446.5,1
420,10796.7,-121.3037,35.7026,1.368,3.16,0.000,5.71,5.714,5.714,1445.4,1
421,10800.5,-121.2934,35.6812,1.358,3.27,0.000,5.71,5.714,5.714,1439.0,1
422,10802.2,-121.2787,35.6645,1.354,3.33,0.000,5.71,5.714,5.714,1437.1,1
423,10836.1,-121.1705,35.5345,1.299,3.56,0.000,5.71,5.714,5.714,1405.6,1
424,10861.5,-120.9790,35.3193,1.279,3.97,0.000,5.71,5.714,5.714,1402.3,1
425,10862.9,-120.8814,35.2288,1.302,4.23,0.000,5.71,5.714,5.714,1419.0,1
426,10866.3,-120.8632,35.2134,1.300,4.26,0.000,5.71,5.714,5.714,1419.0,1
427,10875.3,-120.8077,35.1816,1.305,4.33,0.000,5.71,5.714,5.714,1424.6,1
428,10875.8,-120.7625,35.1597,1.329,4.39,0.000,5.71,5.714,5.714,1458.0,1
429,10876.4,-120.7574,35.1612,1.327,4.37,0.000,5.71,5.714,5.714,1457.6,1
430,10894.4,-120.6945,35.0991,1.306,4.49,0.000,5.71,5.714,5.714,1450.7,1
431,10906.3,-120.6499,34.9834,1.295,4.60,0.000,5.71,5.714,5.714,1450.3,1
432,10909.0,-120.6695,34.9196,1.307,4.60,0.000,5.71,5.714,5.714,1458.2,1
433,10910.1,-120.6702,34.9032,1.309,4.58,0.000,5.71,5.714,5.714,1459.9,1
434,10912.3,-120.6561,34.8970,1.307,4.50,0.000,5.71,5.714,5.714,1459.3,1
435,10914.1,-120.6424,34.8872,1.306,4.41,0.000,5.71,5.714,5.714,1459.1,1
436,10915.2,-120.6364,34.8753,1.306,4.38,0.000,5.71,5.714,5.714,1459.9,1
437,10916.2,-120.6274,34.8694,1.305,4.33,0.000,5.71,5.714,5.714,1459.7,1
438,10918.9,-120.6198,34.8555,1.305,4.28,0.000,5.71,5.714,5.714,1460.3,1
439,10925.8,-120.6237,34.8128,1.311,4.26,0.000,5.71,5.714,5.714,1464.5,1
440,10928.6,-120.6351,34.7702,1.318,4.29,0.000,5.71,5.714,5.714,1468.8,1
441,10932.8,-120.6286,34.7421,1.320,4.28,0.000,5.71,5.714,5.714,1470.4,1
442,10938.1,-120.6115,34.7025,1.320,4.29,0.000,5.71,5.714,5.714,1472.0,1
443,10944.2,-120.6183,34.6538,1.327,4.35,0.000,5.71,5.714,5.714,1476.1,1
444,10947.4,-120.6363,34.6146,1.335,4.42,0.000,5.71,5.714,5.714,1480.5,1
445,10949.1,-120.6450,34.5933,1.340,4.48,0.000,5.71,5.714,5.714,1483.0,1
446,10950.5,-120.6461,34.5799,1.341,4.51,0.000,5.71,5.714,5.714,1484.2,1
447,10951.9,-120.6405,34.5685,1.341,4.53,0.000,5.71,5.714,5.714,1484.6,1
448,10953.7,-120.6291,34.5578,1.339,4.55,0.000,5.71,5.714,5.714,1484.2,1
449,10959.7,-120.5897,34.5469,1.327,4.56,0.000,5.71,5.714,5.714,1479.7,1
450,10961.7,-120.5471,34.5382,1.313,4.55,0.000,5.71,5.714,5.714,1474.2,1
451,10968.1,-120.5140,34.5133,1.304,4.63,0.000,5.71,5.714,5.714,1471.3,1
452,10973.0,-120.4821,34.4708,1.315,4.82,0.000,5.71,5.714,5.714,1477.4,1
453,10974.9,-120.4634,34.4465,1.313,4.95,0.000,5.71,5.714,5.714,1477.9,1
454,10992.5,-120.3739,34.3991,1.320,5.40,0.000,5.71,5.714,5.714,1484.2,1
455,11065.0,-119.9487,34.1991,1.140,6.73,0.000,5.71,5.714,5.714,1316.8,1
456,11066.6,-119.5962,34.0462,1.007,5.15,0.000,5.71,5.714,5.714,1264.7,1
457,11068.9,-119.5768,34.0525,1.020,4.89,0.000,5.71,5.714,5.714,1267.2,1
458,11072.2,-119.5487,34.0484,0.983,4.72,0.000,5.71,5.714,5.714,1257.8,1
459,11073.5,-119.5270,34.0379,0.977,4.68,0.000,5.71,5.714,5.714,1255.8,1
460,11081.6,-119.4803,34.0222,0.973,4.45,0.000,5.71,5.714,5.714,1253.8,1
461,11083.1,-119.4314,34.0074,0.984,4.06,0.000,5.71,5.714,5.714,1256.5,1
462,11084.0,-119.4188,34.0055,0.986,3.94,0.000,5.71,5.714,5.714,1257.1,1
463,11086.3,-119.4020,34.0042,0.989,3.76,0.000,5.71,5.714,5.714,1257.9,1
464,11140.2,-119.0985,34.0008,1.030,1.25,0.000,5.71,5.714,5.714,1290.4,1
465,11140.5,-118.8055,34.0002,0.970,0.36,0.000,5.71,5.714,5.714,1282.7,1
466,11141.4,-118.8003,34.0039,0.967,0.34,0.000,5.71,5.714,5.714,1280.8,1
467,11141.7,-118.7952,34.0070,0.964,0.33,0.000,5.71,5.714,5.714,1278.9,1
468,11142.6,-118.7915,34.0109,0.961,0.31,0.000,5.71,5.714,5.714,1276.9,1
469,11143.6,-118.7863,34.0182,0.956,0.30,0.000,5.71,5.714,5.714,1273.2,1
470,11146.1,-118.7698,34.0238,0.948,0.27,0.000,5.71,5.714,5.714,1264.8,1
471,11150.7,-118.7315,34.0276,0.934,0.26,0.000,5.71,5.714,5.714,1253.6,1
472,11153.2,-118.6935,34.0299,0.920,0.22,0.000,5.71,5.714,5.714,1249.1,1
473,11154.7,-118.6734,34.0346,0.912,0.18,0.000,5.71,5.714,5.714,1246.6,1
474,11190.6,-118.5376,33.9185,0.875,0.66,0.000,5.71,5.714,5.714,1264.9,1
475,11192.5,-118.4152,33.7910,0.879,1.27,0.000,5.71,5.714,5.714,1268.7,1
476,11193.8,-118.4247,33.7788,0.883,1.33,0.000,5.71,5.714,5.714,1270.3,1
477,11195.0,-118.4252,33.7688,0.885,1.37,0.000,5.71,5.714,5.714,1270.8,1
478,11197.6,-118.4174,33.7527,0.884,1.43,0.000,5.71,5.714,5.714,1270.7,1
479,11198.8,-118.4067,33.7386,0.882,1.50,0.000,5.71,5.714,5.714,1270.1,1
480,11199.5,-118.3978,33.7361,0.894,1.51,0.000,5.71,5.714,5.714,1274.5,1
481,11201.2,-118.3851,33.7369,0.889,1.51,0.000,5.71,5.714,5.714,1272.6,1
482,11203.5,-118.3654,33.7317,0.882,1.53,0.000,5.71,5.714,5.714,1270.2,1
483,11207.2,-118.3362,33.7201,0.888,1.56,0.000,5.71,5.714,5.714,1272.5,1
484,11209.9,-118.3044,33.7086,0.878,1.59,0.000,5.71,5.714,5.714,1268.9,1
485,11211.4,-118.2837,33.7055,0.886,1.60,0.000,5.71,5.714,5.714,1271.8,1
486,11214.4,-118.2608,33.7113,0.875,1.61,0.000,5.71,5.714,5.714,1267.9,1
487,11219.2,-118.2240,33.7271,0.922,1.64,0.000,5.71,5.714,5.714,1289.6,1
488,11220.4,-118.1977,33.7355,0.916,1.69,0.000,5.71,5.714,5.714,1286.3,1
489,11221.1,-118.1890,33.7321,0.917,1.70,0.000,5.71,5.714,5.714,1286.2,1
490,11222.1,-118.1859,33.7369,0.914,1.72,0.000,5.71,5.714,5.714,1284.9,1
491,11223.5,-118.1896,33.7469,0.909,1.75,0.000,5.71,5.714,5.714,1282.8,1
492,11224.9,-118.1957,33.7582,0.924,1.77,0.000,5.71,5.714,5.714,1288.0,1
